40	1	1	Βίβλος
40	1	1	γενέσεως
40	1	1	Ἰησοῦ
40	1	1	Χριστοῦ
40	1	1	υἱοῦ
40	1	1	Δαυὶδ
40	1	1	υἱοῦ
40	1	1	Ἀβραάμ
40	1	1	<punc>.</punc>
40	1	1	<punc>¶ </punc>
40	1	2	Ἀβραὰμ
40	1	2	ἐγέννησεν
40	1	2	τὸν
40	1	2	Ἰσαάκ
40	1	2	<punc>,</punc>
40	1	2	Ἰσαὰκ
40	1	2	δὲ
40	1	2	ἐγέννησεν
40	1	2	τὸν
40	1	2	Ἰακώβ
40	1	2	<punc>,</punc>
40	1	2	Ἰακὼβ
40	1	2	δὲ
40	1	2	ἐγέννησεν
40	1	2	τὸν
40	1	2	Ἰούδαν
40	1	2	καὶ
40	1	2	τοὺς
40	1	2	ἀδελφοὺς
40	1	2	αὐτοῦ
40	1	2	<punc>,</punc>
40	1	3	Ἰούδας
40	1	3	δὲ
40	1	3	ἐγέννησεν
40	1	3	τὸν
40	1	3	Φάρες
40	1	3	καὶ
40	1	3	τὸν
40	1	3	Ζάρα
40	1	3	ἐκ
40	1	3	τῆς
40	1	3	Θαμάρ
40	1	3	<punc>,</punc>
40	1	3	Φάρες
40	1	3	δὲ
40	1	3	ἐγέννησεν
40	1	3	τὸν
40	1	3	Ἑσρώμ
40	1	3	<punc>,</punc>
40	1	3	Ἑσρὼμ
40	1	3	δὲ
40	1	3	ἐγέννησεν
40	1	3	τὸν
40	1	3	Ἀράμ
40	1	3	<punc>,</punc>
40	1	4	Ἀρὰμ
40	1	4	δὲ
40	1	4	ἐγέννησεν
40	1	4	τὸν
40	1	4	Ἀμιναδάβ
40	1	4	<punc>,</punc>
40	1	4	Ἀμιναδὰβ
40	1	4	δὲ
40	1	4	ἐγέννησεν
40	1	4	τὸν
40	1	4	Ναασσών
40	1	4	<punc>,</punc>
40	1	4	Ναασσὼν
40	1	4	δὲ
40	1	4	ἐγέννησεν
40	1	4	τὸν
40	1	4	Σαλμών
40	1	4	<punc>,</punc>
40	1	5	Σαλμὼν
40	1	5	δὲ
40	1	5	ἐγέννησεν
40	1	5	τὸν
40	1	5	Βόες
40	1	5	ἐκ
40	1	5	τῆς
40	1	5	Ῥαχάβ
40	1	5	<punc>,</punc>
40	1	5	Βόες
40	1	5	δὲ
40	1	5	ἐγέννησεν
40	1	5	τὸν
40	1	5	Ἰωβὴδ
40	1	5	ἐκ
40	1	5	τῆς
40	1	5	Ῥούθ
40	1	5	<punc>,</punc>
40	1	5	Ἰωβὴδ
40	1	5	δὲ
40	1	5	ἐγέννησεν
40	1	5	τὸν
40	1	5	Ἰεσσαί
40	1	5	<punc>,</punc>
40	1	6	Ἰεσσαὶ
40	1	6	δὲ
40	1	6	ἐγέννησεν
40	1	6	τὸν
40	1	6	Δαυὶδ
40	1	6	τὸν
40	1	6	βασιλέα
40	1	6	<punc>.</punc>
40	1	6	<punc>¶ </punc>
40	1	6	Δαυὶδ
40	1	6	δὲ
40	1	6	ἐγέννησεν
40	1	6	τὸν
40	1	6	Σολομῶνα
40	1	6	ἐκ
40	1	6	τῆς
40	1	6	τοῦ
40	1	6	Οὐρίου
40	1	6	<punc>,</punc>
40	1	7	Σολομὼν
40	1	7	δὲ
40	1	7	ἐγέννησεν
40	1	7	τὸν
40	1	7	Ῥοβοάμ
40	1	7	<punc>,</punc>
40	1	7	Ῥοβοὰμ
40	1	7	δὲ
40	1	7	ἐγέννησεν
40	1	7	τὸν
40	1	7	Ἀβιά
40	1	7	<punc>,</punc>
40	1	7	Ἀβιὰ
40	1	7	δὲ
40	1	7	ἐγέννησεν
40	1	7	τὸν
40	1	7	Ἀσάφ
40	1	7	<punc>,</punc>
40	1	8	Ἀσὰφ
40	1	8	δὲ
40	1	8	ἐγέννησεν
40	1	8	τὸν
40	1	8	Ἰωσαφάτ
40	1	8	<punc>,</punc>
40	1	8	Ἰωσαφὰτ
40	1	8	δὲ
40	1	8	ἐγέννησεν
40	1	8	τὸν
40	1	8	Ἰωράμ
